AppID,Name,ReleaseYear,Genre,Price,DiscountPercent,TotalReviews_SteamSpy,EstimatedRevenue_SteamSpy,TotalReviews_AllLanguages,EstimatedRevenue_AllLanguages
1981050,Defiled Survivors,2023,Roguelite,$1.99,0%,20,"$1,990.00",20,"$1,990.00"
2133440,Pixelmancer,2022,Roguelite,$2.99,0%,18,"$2,691.00",18,"$2,691.00"
1133050,"Good Night, Knight",2021,Roguelite,$14.99,0%,52,"$38,974.00",55,"$41,222.50"
2134560,9th Sentinel Sisters,2023,Roguelite,$4.99,0%,242,"$60,379.00",242,"$60,379.00"
664510,Infernal Racket,2017,Roguelite,$7.99,0%,19,"$7,590.50",19,"$7,590.50"
982040,"Don't Die, Minerva!",2019,Roguelite,$12.99,0%,70,"$45,465.00",70,"$45,465.00"
429620,Dungeon Rushers,2016,Roguelite,$14.99,0%,1218,"$912,891.00",1224,"$917,388.00"
1403890,SmFly: Gravity Adventure,2020,Roguelite,$5.99,0%,21,"$6,289.50",21,"$6,289.50"
428430,Endorlight,2016,Roguelite,$0.99,0%,1473,"$72,913.50",1473,"$72,913.50"
1168800,Mulite Sword Man,2019,Roguelite,$3.99,0%,25,"$4,987.50",25,"$4,987.50"
742530,Roguemance,2018,Roguelite,$6.99,0%,50,"$17,475.00",49,"$17,125.50"
264280,99 Levels To Hell,2014,Roguelite,$4.99,0%,604,"$150,698.00",608,"$151,696.00"
414950,Star Nomad 2,2015,Roguelite,$12.99,0%,158,"$102,621.00",158,"$102,621.00"
1253860,Neurodeck : Psychological Deckbuilder,2021,Roguelite,$13.99,0%,259,"$181,170.50",259,"$181,170.50"
2236590,Psionic Awake,2025,Roguelite,$4.99,0%,194,"$48,403.00",197,"$49,151.50"
894000,Night of the Blood Moon,2019,Roguelite,$4.99,0%,67,"$16,716.50",66,"$16,467.00"
516430,Ruin of the Reckless,2017,Roguelite,$9.99,0%,77,"$38,461.50",75,"$37,462.50"
1882550,MECH PUNK,2023,Roguelite,$4.99,0%,91,"$22,704.50",93,"$23,203.50"
3082690,Dead Soul TowerDefense:Shadow Labyrinth,2025,Roguelite,$7.99,0%,14,"$5,593.00",15,"$5,992.50"
3417900,Mine & Slash,2025,Roguelite,$9.99,0%,15,"$7,492.50",16,"$7,992.00"
1000470,Drawngeon: Dungeons of Ink and Paper,2019,Roguelite,$6.99,0%,77,"$26,911.50",76,"$26,562.00"
1000470,Drawngeon: Dungeons of Ink and Paper,2019,Roguelite,$6.99,0%,77,"$26,911.50",76,"$26,562.00"
1188970,Ether Loop,2020,Roguelite,$11.99,0%,313,"$187,643.50",314,"$188,243.00"
931000,"URUZ ""Return of The Er Kishi""",2020,Roguelite,$4.99,0%,568,"$141,716.00",574,"$143,213.00"
756020,Puppet Kings,2017,Roguelite,$9.99,0%,30,"$14,985.00",30,"$14,985.00"
2066490,Robot Resistors,2023,Roguelite,$0.99,0%,48,"$2,376.00",50,"$2,475.00"
1152450,Creeps Creeps? Creeps!,2020,Roguelite,$1.99,0%,36,"$3,582.00",37,"$3,681.50"
2490080,Last Hopeless,2023,Roguelite,$5.99,0%,21,"$6,289.50",21,"$6,289.50"
2353680,Dice World,2023,Roguelite,$4.99,0%,14,"$3,493.00",14,"$3,493.00"
886370,Multicellular,2018,Roguelite,$9.99,0%,55,"$27,472.50",55,"$27,472.50"
1411920,Get Ogre It,2020,Roguelite,$10.18,0%,29,"$14,761.00",29,"$14,761.00"
1670010,Inverse Evolver,2021,Roguelite,$6.99,0%,34,"$11,883.00",34,"$11,883.00"
2445870,Fellowship,2023,Roguelite,$6.99,0%,18,"$6,291.00",18,"$6,291.00"
2759160,Project Jeff,2024,Roguelite,$0.49,0%,15,$367.50,15,$367.50
704950,Scarlett's Dungeon,2017,Roguelite,$4.99,0%,52,"$12,974.00",52,"$12,974.00"
381610,Dandy: Or a Brief Glimpse Into the Life of the Candy Alchemist,2015,Roguelite,$9.99,0%,51,"$25,474.50",52,"$25,974.00"
2199060,Core Devourer,2024,Roguelite,$5.99,0%,100,"$29,950.00",107,"$32,046.50"
2411560,Debtors' Club,2024,Roguelite,$14.99,0%,72,"$53,964.00",73,"$54,713.50"
333760,Vintage Year,2015,Roguelite,$3.99,0%,103,"$20,548.50",104,"$20,748.00"
798240,CRYEP,2018,Roguelite,$12.99,0%,27,"$17,536.50",27,"$17,536.50"
773540,Boss Crushers,2019,Roguelite,$14.99,0%,70,"$52,465.00",70,"$52,465.00"
457520,Moustache Mountain,2016,Roguelite,$1.99,0%,154,"$15,323.00",155,"$15,422.50"
457520,Moustache Mountain,2016,Roguelite,$1.99,0%,154,"$15,323.00",155,"$15,422.50"
2270120,HiveCorp,2025,Roguelite,$4.99,0%,45,"$11,227.50",47,"$11,726.50"
773540,Boss Crushers,2019,Roguelite,$14.99,0%,70,"$52,465.00",70,"$52,465.00"
405550,Jet Set Knights,2016,Roguelite,$9.99,0%,79,"$39,460.50",80,"$39,960.00"
1228970,Elemental Abyss 元素之渊,2020,Roguelite,$9.99,0%,19,"$9,490.50",19,"$9,490.50"
1366520,Dungeon Limbus,2021,Roguelite,$14.99,0%,21,"$15,739.50",21,"$15,739.50"
1719880,Return home,2021,Roguelite,$5.99,0%,18,"$5,391.00",18,"$5,391.00"
2968260,EvilPunk,2024,Roguelite,$4.99,0%,22,"$5,489.00",24,"$5,988.00"
1075550,Bite the Bullet,2020,Roguelite,$9.98,0%,87,"$43,413.00",87,"$43,413.00"
1919720,Crimson Dawn,2023,Roguelite,$3.99,0%,369,"$73,615.50",375,"$74,812.50"
1290090,The Wicked Days,2021,Roguelite,$19.99,0%,33,"$32,983.50",33,"$32,983.50"
622370,Freaky Awesome,2017,Roguelite,$9.99,0%,257,"$128,371.50",256,"$127,872.00"
1183010,Listeria Wars,2022,Roguelite,$5.90,0%,32,"$9,440.00",32,"$9,440.00"
2636910,Moonbase Lambda,2025,Roguelite,$4.99,0%,32,"$7,984.00",34,"$8,483.00"
637880,I wanna be The Cat,2017,Roguelite,$6.99,0%,168,"$58,716.00",169,"$59,065.50"
345080,Flame Over,2015,Roguelite,$11.99,0%,172,"$103,114.00",174,"$104,313.00"
1199180,Edge Of Galaxy,2021,Roguelite,$4.99,0%,30,"$7,485.00",30,"$7,485.00"
2321210,Neon Echo,2023,Roguelite,$14.99,0%,4099,"$3,072,200.50",4102,"$3,074,449.00"
301840,City of Brass,2018,Roguelite,$19.99,0%,818,"$817,591.00",826,"$825,587.00"
1213390,Starship Inspector,2021,Roguelite,$3.99,0%,51,"$10,174.50",51,"$10,174.50"
1232590,DREAMGATE,2020,Roguelite,$14.99,0%,94,"$70,453.00",94,"$70,453.00"
1232590,DREAMGATE,2020,Roguelite,$14.99,0%,94,"$70,453.00",94,"$70,453.00"
1681560,Hungry Bunny,2021,Roguelite,$4.99,0%,19,"$4,740.50",27,"$6,736.50"
2552680,Rogue Samurai,2024,Roguelite,$4.99,0%,49,"$12,225.50",51,"$12,724.50"
2109020,Koler,2023,Roguelite,$9.99,0%,24,"$11,988.00",24,"$11,988.00"
1520270,Kyvir: Rebirth,2021,Roguelite,$7.99,0%,412,"$164,594.00",413,"$164,993.50"
3386380,Guardian Grids,2024,Roguelite,$2.24,0%,13,"$1,456.00",13,"$1,456.00"
921710,Galaxy Squad,2019,Roguelite,$9.99,0%,423,"$211,288.50",424,"$211,788.00"
1950820,Mechabot Defender,2022,Roguelite,$3.99,0%,12,"$2,394.00",12,"$2,394.00"
453730,Borstal,2016,Roguelite,$2.99,0%,42,"$6,279.00",42,"$6,279.00"
2758280,Boldly Forward,2024,Roguelite,$3.99,0%,145,"$28,927.50",146,"$29,127.00"
1146910,Atomorf2,2019,Roguelite,$2.00,0%,22,"$2,200.00",22,"$2,200.00"
801290,Diabolic,2018,Roguelite,$7.99,0%,383,"$153,008.50",384,"$153,408.00"
3443440,Dungeon Battles,2025,Roguelite,$1.99,0%,13,"$1,293.50",13,"$1,293.50"
1266430,Lost In Fantaland,2024,Roguelite,$13.99,0%,597,"$417,601.50",617,"$431,591.50"
772230,跳跃2/LeapII,2019,Roguelite,$4.99,0%,14,"$3,493.00",14,"$3,493.00"
238280,Legend of Dungeon,2013,Roguelite,$9.99,0%,1626,"$812,187.00",1629,"$813,685.50"
610960,红石遗迹 - Red Obsidian Remnant,2017,Roguelite,$5.60,0%,834,"$233,520.00",833,"$233,240.00"
2206230,Galaxy Kingdoms,2023,Roguelite,$6.99,0%,14,"$4,893.00",15,"$5,242.50"
877080,Seeds of Resilience,2019,Roguelite,$13.99,0%,361,"$252,519.50",362,"$253,219.00"
1579890,Infinite World:Dice Team,2024,Roguelite,$3.99,0%,35,"$6,982.50",37,"$7,381.50"
1907140,Dungeon: Faster & Deadlier,2022,Roguelite,$9.99,0%,85,"$42,457.50",85,"$42,457.50"
801290,Diabolic,2018,Roguelite,$7.99,0%,383,"$153,008.50",384,"$153,408.00"
3157680,Card of Legend,2025,Roguelite,$6.99,0%,29,"$10,135.50",29,"$10,135.50"
2333710,不屈者传说 No Give up,2025,Roguelite,$4.99,0%,18,"$4,491.00",18,"$4,491.00"
238280,Legend of Dungeon,2013,Roguelite,$9.99,0%,1626,"$812,187.00",1629,"$813,685.50"
610960,红石遗迹 - Red Obsidian Remnant,2017,Roguelite,$5.60,0%,834,"$233,520.00",833,"$233,240.00"
2088650,Mist Slayer,2023,Roguelite,$17.99,0%,377,"$339,111.50",376,"$338,212.00"
2206230,Galaxy Kingdoms,2023,Roguelite,$6.99,0%,14,"$4,893.00",15,"$5,242.50"
462860,Crawlers and Brawlers,2016,Roguelite,$7.99,0%,51,"$20,374.50",52,"$20,774.00"
445600,Void Raiders,2016,Roguelite,$4.99,0%,79,"$19,710.50",80,"$19,960.00"
739220,Ark Noir,2018,Roguelite,$9.99,0%,45,"$22,477.50",45,"$22,477.50"
329770,4089: Ghost Within,2015,Roguelite,$5.99,0%,104,"$31,148.00",105,"$31,447.50"
371220,VERLIES II,2015,Roguelite,$2.99,0%,135,"$20,182.50",135,"$20,182.50"
998850,Knights of the Card Table,2018,Roguelite,$4.60,0%,31,"$7,130.00",31,"$7,130.00"
372080,Kramora's Shadow,2017,Roguelite,$4.99,0%,57,"$14,221.50",61,"$15,219.50"
1266430,Lost In Fantaland,2024,Roguelite,$13.99,0%,597,"$417,601.50",617,"$431,591.50"
1234240,Last Farewell,2022,Roguelite,$14.99,0%,77,"$57,711.50",77,"$57,711.50"
719180,Revulsion,2019,Roguelite,$9.99,0%,77,"$38,461.50",78,"$38,961.00"
2808270,Buckshot With Friends,2024,Roguelite,$3.99,0%,90,"$17,955.00",92,"$18,354.00"
3609260,Idle Zombie Wave: Premium,2025,Roguelite,$7.99,0%,7,"$2,796.50",12,"$4,794.00"
1102780,Desert Of The Dead,2019,Roguelite,$0.99,0%,432,"$21,384.00",428,"$21,186.00"
1102780,Desert Of The Dead,2019,Roguelite,$0.99,0%,432,"$21,384.00",428,"$21,186.00"
1579890,Infinite World:Dice Team,2024,Roguelite,$3.99,0%,35,"$6,982.50",37,"$7,381.50"
262810,Super Turbo Demon Busters!,2017,Roguelite,$11.99,0%,175,"$104,912.50",179,"$107,310.50"
973450,Ancient Abyss,2021,Roguelite,$14.99,0%,191,"$143,154.50",192,"$143,904.00"
1920650,Contrablade: Stadium Rush,2022,Roguelite,$2.39,0%,42,"$5,019.00",42,"$5,019.00"
413830,Overdosed - A Trip To Hell,2016,Roguelite,$6.99,0%,17,"$5,941.50",17,"$5,941.50"
1858760,Gem Worlds,2023,Roguelite,$4.99,0%,11,"$2,744.50",11,"$2,744.50"
1980770,Floor44,2023,Roguelite,$7.48,0%,133,"$49,742.00",132,"$49,368.00"
1190820,Booobjz,2021,Roguelite,$0.99,0%,29,"$1,435.50",30,"$1,485.00"
2150910,Spellcats: Auto Card Tactics,2024,Roguelite,$9.99,0%,45,"$22,477.50",45,"$22,477.50"
1011070,Nomads of the Fallen Star,2019,Roguelite,$12.99,0%,37,"$24,031.50",37,"$24,031.50"
1566090,Malice & Greed,2021,Roguelite,$14.99,0%,64,"$47,968.00",66,"$49,467.00"
2704510,Simple CEO,2024,Roguelite,$2.79,0%,20,"$2,790.00",20,"$2,790.00"
833180,Spaceship Commander,2018,Roguelite,$9.99,0%,26,"$12,987.00",27,"$13,486.50"
2106170,Super Weapon Master 超级武器大师,2022,Roguelite,$3.99,0%,35,"$6,982.50",35,"$6,982.50"
708970,GOD STARFIGHTER,2020,Roguelite,$4.99,0%,36,"$8,982.00",36,"$8,982.00"
597040,Dumbass Drivers!,2017,Roguelite,$0.99,0%,105,"$5,197.50",106,"$5,247.00"
1162320,AVA: Dark History,2020,Roguelite,$2.70,0%,52,"$7,020.00",53,"$7,155.00"
1619420,Diebrary,2023,Roguelite,$4.99,0%,40,"$9,980.00",40,"$9,980.00"
2148060,Hack & Schlitz,2022,Roguelite,$2.49,0%,14,"$1,743.00",14,"$1,743.00"
1047860,Dunrog,2020,Roguelite,$3.99,0%,42,"$8,379.00",42,"$8,379.00"
872040,Hovership Havoc,2019,Roguelite,$9.99,0%,31,"$15,484.50",31,"$15,484.50"
2195650,Lucky Island,2024,Roguelite,$9.99,0%,16,"$7,992.00",16,"$7,992.00"
1962560,Grim Horde,2022,Roguelite,$2.99,0%,69,"$10,315.50",70,"$10,465.00"
1357410,Road Z : The Last Drive,2020,Roguelite,$4.99,0%,58,"$14,471.00",58,"$14,471.00"
976120,WARPZONE DRIFTER,2018,Roguelite,$0.99,0%,102,"$5,049.00",117,"$5,791.50"
2336730,Dungeon Survivors,2024,Roguelite,$4.99,0%,157,"$39,171.50",142,"$35,429.00"
1714080,---Red---Tether-->,2022,Roguelite,$12.99,0%,78,"$50,661.00",78,"$50,661.00"
2331080,Taoism,2024,Roguelite,$5.99,0%,24,"$7,188.00",25,"$7,487.50"
1041450,RRRR2,2019,Roguelite,$1.99,0%,22,"$2,189.00",22,"$2,189.00"
1812970,Immortal Tactics: War of the Eternals,2022,Roguelite,$14.99,0%,98,"$73,451.00",99,"$74,200.50"
1440350,Staff Only,2020,Roguelite,$9.99,0%,19,"$9,490.50",19,"$9,490.50"
431840,3DRPG,2016,Roguelite,$1.99,0%,256,"$25,472.00",258,"$25,671.00"
1007430,SixCubes,2019,Roguelite,$1.99,0%,20,"$1,990.00",19,"$1,890.50"
328510,Monsters and Monocles,2016,Roguelite,$14.99,0%,98,"$73,451.00",98,"$73,451.00"
1060160,Not Dead Yet,2020,Roguelite,$8.99,0%,44,"$19,778.00",44,"$19,778.00"
458700,Cursor Challenge,2016,Roguelite,$2.99,0%,40,"$5,980.00",40,"$5,980.00"
1082720,Click Legends,2019,Roguelite,$2.99,0%,37,"$5,531.50",37,"$5,531.50"
2343960,巫族 WITCH RACE,2023,Roguelite,$3.99,0%,11,"$2,194.50",11,"$2,194.50"
1060160,Not Dead Yet,2020,Roguelite,$8.99,0%,44,"$19,778.00",44,"$19,778.00"
1335300,The Warlin of Heroes,2020,Roguelite,$6.99,0%,25,"$8,737.50",25,"$8,737.50"
386100,Pylon: Rogue,2017,Roguelite,$14.99,0%,22,"$16,489.00",22,"$16,489.00"
1508900,MahjongSchool,2021,Roguelite,$0.99,0%,80,"$3,960.00",80,"$3,960.00"
1221230,Derange,2020,Roguelite,$4.99,0%,57,"$14,221.50",58,"$14,471.00"
1780450,Buggy Game,2022,Roguelite,$2.99,0%,19,"$2,840.50",20,"$2,990.00"
738760,the Line,2017,Roguelite,$1.19,0%,38,"$2,261.00",38,"$2,261.00"
1332940,Dungeons of Clay,2020,Roguelite,$9.99,0%,19,"$9,490.50",19,"$9,490.50"
715660,信徒:献祭,2020,Roguelite,$7.99,0%,38,"$15,181.00",38,"$15,181.00"
1969100,MIGHT'N MOW'EM: CO-OP SURVIVORS ONLINE,2022,Roguelite,$2.99,0%,172,"$25,714.00",174,"$26,013.00"
1520420,The Hopebringer,2024,Roguelite,$0.69,0%,16,$552.00,16,$552.00
880870,Donut Arena,2022,Roguelite,$4.99,0%,17,"$4,241.50",17,"$4,241.50"
705100,Marshmallow Melee,2017,Roguelite,$14.99,0%,81,"$60,709.50",81,"$60,709.50"
3492360,Agent Dunoz,2025,Roguelite,$3.99,0%,12,"$2,394.00",15,"$2,992.50"
736240,The Revolt: Awakening,2021,Roguelite,$11.99,0%,18,"$10,791.00",18,"$10,791.00"
1055950,Feels,2019,Roguelite,$3.99,0%,12,"$2,394.00",12,"$2,394.00"
1049220,Naxia,2019,Roguelite,$19.99,0%,112,"$111,944.00",112,"$111,944.00"
269490,Bardbarian,2014,Roguelite,$7.99,0%,1495,"$597,252.50",1497,"$598,051.50"
356820,Nemo Dungeon,2019,Roguelite,$4.99,0%,59,"$14,720.50",59,"$14,720.50"
1146890,MMX,2019,Roguelite,$2.99,0%,24,"$3,588.00",24,"$3,588.00"
481870,Mini Thief,2018,Roguelite,$4.99,0%,1114,"$277,943.00",1170,"$291,915.00"
801210,Spellsword Cards: Demontide,2019,Roguelite,$5.99,0%,81,"$24,259.50",82,"$24,559.00"
2963830,Skel Dungeon: Heroes Must Die!,2024,Roguelite,$8.99,0%,17,"$7,641.50",17,"$7,641.50"
1027650,Supernova Tactics,2022,Roguelite,$9.99,0%,19,"$9,490.50",19,"$9,490.50"
878420,Woodpunk,2018,Roguelite,$14.99,0%,170,"$127,415.00",170,"$127,415.00"
2452350,Hamboy : AutoChess Survivor,2023,Roguelite,$3.99,0%,34,"$6,783.00",34,"$6,783.00"
255070,Abyss Odyssey,2014,Roguelite,$5.99,0%,2513,"$752,643.50",2519,"$754,440.50"
403940,Dungelot: Shattered Lands,2016,Roguelite,$9.99,0%,567,"$283,216.50",568,"$283,716.00"
2853180,Seal the Rift,2024,Roguelite,$13.99,0%,26,"$18,187.00",26,"$18,187.00"
1221630,Drifting in Space,2020,Roguelite,$0.99,0%,12,$594.00,12,$594.00
1579100,Dungeon and Gravestone,2021,Roguelite,$24.99,0%,14,"$17,493.00",14,"$17,493.00"
2955220,CARD QUEST,2024,Roguelite,$9.99,0%,96,"$47,952.00",97,"$48,451.50"
1997980,出牌吧冒险家 Go Poker,2024,Roguelite,$0.99,0%,18,$891.00,18,$891.00
680330,Elium - Prison Escape,2018,Roguelite,$11.99,0%,44,"$26,378.00",44,"$26,378.00"
1419070,Mython Island,2022,Roguelite,$9.99,0%,41,"$20,479.50",41,"$20,479.50"
1209520,Smart Moves,2020,Roguelite,$4.99,0%,14,"$3,493.00",14,"$3,493.00"
2100200,Idle Zombies Clicker,2022,Roguelite,$0.99,0%,20,$990.00,20,$990.00
3152460,Curtain Call: Chronicles of Heroes,2025,Roguelite,$5.99,0%,0,$0.00,29,"$8,685.50"
913590,Dimension Drifter,2018,Roguelite,$12.99,0%,57,"$37,021.50",55,"$35,722.50"
803850,Pixelpunk XL,2018,Roguelite,$3.99,0%,48,"$9,576.00",48,"$9,576.00"
453960,Envy the Dead,2016,Roguelite,$2.99,0%,234,"$34,983.00",236,"$35,282.00"
1263070,Blightbound,2021,Roguelite,$19.99,0%,1254,"$1,253,373.00",1253,"$1,252,373.50"
731420,Roguebreaker,2018,Roguelite,$0.99,0%,38,"$1,881.00",38,"$1,881.00"
3152460,Curtain Call: Chronicles of Heroes,2025,Roguelite,$5.99,0%,0,$0.00,29,"$8,685.50"
296010,NeonXSZ,2016,Roguelite,$9.99,0%,112,"$55,944.00",111,"$55,444.50"
2621160,Battle Wizard Attack,2024,Roguelite,$9.99,0%,33,"$16,483.50",33,"$16,483.50"
384500,Zombie Party,2016,Roguelite,$9.99,0%,684,"$341,658.00",689,"$344,155.50"
2073970,Brave Heroes,2022,Roguelite,$4.99,0%,24,"$5,988.00",24,"$5,988.00"
2574030,Snake Crush,2024,Roguelite,$3.99,0%,117,"$23,341.50",115,"$22,942.50"
1598910,The Excrawlers,2023,Roguelite,$4.16,0%,90,"$18,720.00",97,"$20,176.00"
974370,Chop is dish,2018,Roguelite,$5.99,0%,52,"$15,574.00",52,"$15,574.00"
444470,Moor,2019,Roguelite,$14.99,0%,24,"$17,988.00",24,"$17,988.00"
2403940,AutoHeroes,2024,Roguelite,$2.49,0%,23,"$2,863.50",24,"$2,988.00"
794350,No Captain Allowed!,2022,Roguelite,$9.99,0%,23,"$11,488.50",23,"$11,488.50"
2133530,Graveyard Architect,2023,Roguelite,$2.99,0%,44,"$6,578.00",44,"$6,578.00"
851150,Burning Knight,2020,Roguelite,$14.99,0%,127,"$95,186.50",126,"$94,437.00"
919220,Destiny or Fate,2019,Roguelite,$4.99,0%,478,"$119,261.00",479,"$119,510.50"
1393410,Seek Girl V,2020,Roguelite,$1.99,0%,962,"$95,719.00",966,"$96,117.00"
2369880,Dungeon Survival,2023,Roguelite,$3.99,0%,22,"$4,389.00",23,"$4,588.50"
3438900,Azazel Gamble 阿撒兹勒赌局,2025,Roguelite,$9.99,0%,30,"$14,985.00",33,"$16,483.50"
2444010,Hector The Cat - Treasure Hunter,2023,Roguelite,$1.99,0%,13,"$1,293.50",13,"$1,293.50"
997950,Folding Edge,2020,Roguelite,$3.99,0%,19,"$3,790.50",19,"$3,790.50"
1487840,Chess Destroyer,2020,Roguelite,$1.99,0%,20,"$1,990.00",21,"$2,089.50"
2095740,Survivor Of The Journey,2023,Roguelite,$3.99,0%,83,"$16,558.50",83,"$16,558.50"
2147050,Jumping Cat,2023,Roguelite,$2.99,0%,61,"$9,119.50",61,"$9,119.50"
794780,Pathogen-病原体,2019,Roguelite,$6.99,0%,21,"$7,339.50",21,"$7,339.50"
756490,Next Hero,2018,Roguelite,$9.99,0%,47,"$23,476.50",46,"$22,977.00"
577410,The Pit: Infinity,2019,Roguelite,$9.99,0%,290,"$144,855.00",291,"$145,354.50"
508410,SKIPCHASER,2018,Roguelite,$4.99,0%,75,"$18,712.50",75,"$18,712.50"
462100,Starr Mazer: DSP,2016,Roguelite,$9.99,0%,267,"$133,366.50",270,"$134,865.00"
1021690,Game Studio Simulator（我要做游戏）,2019,Roguelite,$1.99,0%,179,"$17,810.50",179,"$17,810.50"
421140,Blades of the Righteous,2016,Roguelite,$2.99,0%,27,"$4,036.50",27,"$4,036.50"
1268900,Nearly Dead,2021,Roguelite,$24.99,0%,284,"$354,858.00",292,"$364,854.00"
317610,Prophour23,2014,Roguelite,$9.99,0%,75,"$37,462.50",75,"$37,462.50"
283040,Paper Dungeons,2015,Roguelite,$4.99,0%,92,"$22,954.00",92,"$22,954.00"
837400,Fated Kingdom,2019,Roguelite,$9.99,0%,301,"$150,349.50",301,"$150,349.50"
2060670,Sue Shi Survival,2023,Roguelite,$4.99,0%,24,"$5,988.00",24,"$5,988.00"
358080,No Turning Back: The Pixel Art Action-Adventure Roguelike,2016,Roguelite,$2.99,0%,255,"$38,122.50",258,"$38,571.00"
1221240,Tavern Cards,2020,Roguelite,$29.99,0%,56,"$83,972.00",157,"$235,421.50"
2615010,Necromantic,2024,Roguelite,$6.99,0%,118,"$41,241.00",119,"$41,590.50"
1177610,Katana Kata,2020,Roguelite,$14.99,0%,73,"$54,713.50",73,"$54,713.50"
2615010,Necromantic,2024,Roguelite,$6.99,0%,118,"$41,241.00",119,"$41,590.50"
1004560,Everpath,2019,Roguelite,$2.99,0%,78,"$11,661.00",77,"$11,511.50"
209330,A Valley Without Wind,2012,Roguelite,$14.99,0%,509,"$381,495.50",511,"$382,994.50"
778410,Dead Ground,2018,Roguelite,$4.99,0%,112,"$27,944.00",113,"$28,193.50"
1351900,Dungeon Core,2023,Roguelite,$11.99,0%,54,"$32,373.00",54,"$32,373.00"
2055270,Tile Tale,2022,Roguelite,$4.99,0%,47,"$11,726.50",48,"$11,976.00"
947290,Arkane Rush,2018,Roguelite,$2.99,0%,35,"$5,232.50",35,"$5,232.50"
335830,Distant Star: Revenant Fleet,2015,Roguelite,$9.99,0%,295,"$147,352.50",295,"$147,352.50"
2306530,Reign of the Renegade,2023,Roguelite,$4.99,0%,66,"$16,467.00",67,"$16,716.50"
1563820,Inside My Mind,2021,Roguelite,$9.99,0%,27,"$13,486.50",27,"$13,486.50"
371010,Nomad Fleet,2016,Roguelite,$4.99,0%,209,"$52,145.50",210,"$52,395.00"
516030,Insane Robots,2018,Roguelite,$19.99,0%,24,"$23,988.00",24,"$23,988.00"
2662810,Dungeon Minesweeper,2024,Roguelite,$6.78,0%,26,"$8,814.00",28,"$9,492.00"
227580,"10,000,000",2013,Roguelite,$4.99,0%,2303,"$574,598.50",2323,"$579,588.50"
656700,RICO,2019,Roguelite,$19.99,0%,524,"$523,738.00",531,"$530,734.50"
508650,Signal Decay,2019,Roguelite,$13.99,0%,65,"$45,467.50",65,"$45,467.50"
1039350,StoneTide: Age of Pirates,2020,Roguelite,$9.99,0%,42,"$20,979.00",42,"$20,979.00"
1188430,"Deep, In the  Forest",2020,Roguelite,$8.99,0%,60,"$26,970.00",60,"$26,970.00"
1689090,CITY WARS: TOKYO REIGN,2022,Roguelite,$12.99,0%,31,"$20,134.50",31,"$20,134.50"
654660,Pharmakon - Tactical Puzzle,2017,Roguelite,$3.99,0%,25,"$4,987.50",24,"$4,788.00"
1955120,Nemire,2024,Roguelite,$6.99,0%,20,"$6,990.00",20,"$6,990.00"
2261750,Towers Deck,2023,Roguelite,$9.99,0%,40,"$19,980.00",40,"$19,980.00"
1163560,SuperEpic: The Entertainment War,2019,Roguelite,$17.99,0%,105,"$94,447.50",107,"$96,246.50"
884260,Akane,2018,Roguelite,$4.99,0%,2789,"$695,855.50",2808,"$700,596.00"
2959310,Warlords of the Deck,2024,Roguelite,$7.99,0%,56,"$22,372.00",60,"$23,970.00"
1426900,Dread Nautical,2020,Roguelite,$19.99,0%,32,"$31,984.00",32,"$31,984.00"
1347460,Dark Cards,2020,Roguelite,$9.99,0%,29,"$14,485.50",30,"$14,985.00"
427910,Zavix Tower,2016,Roguelite,$9.99,0%,343,"$171,328.50",341,"$170,329.50"
527990,Gladiator Trainer,2016,Roguelite,$1.99,0%,273,"$27,163.50",275,"$27,362.50"
841320,Whitevale Defender,2018,Roguelite,$4.99,0%,14,"$3,493.00",14,"$3,493.00"
2202690,Gladiators and Glory,2023,Roguelite,$7.99,0%,58,"$23,171.00",58,"$23,171.00"
1955640,Mystical Map,2024,Roguelite,$3.99,0%,17,"$3,391.50",17,"$3,391.50"
434880,Hieroglyphika,2016,Roguelite,$9.99,0%,155,"$77,422.50",155,"$77,422.50"
1665200,Printersim,2021,Roguelite,$5.99,0%,22,"$6,589.00",22,"$6,589.00"
1568030,Too Many Cooks,2023,Roguelite,$4.99,0%,18,"$4,491.00",18,"$4,491.00"
2849230,Mask Around,2024,Roguelite,$7.99,0%,14,"$5,593.00",15,"$5,992.50"
1363210,Live by the Sword: Tactics,2022,Roguelite,$14.99,0%,70,"$52,465.00",71,"$53,214.50"
2112200,古巫竞技场 Ancient Witch Arena,2022,Roguelite,$2.99,0%,86,"$12,857.00",86,"$12,857.00"
973070,Bound By Blades,2022,Roguelite,$10.99,0%,134,"$73,633.00",139,"$76,380.50"
489260,Brut@l,2017,Roguelite,$14.99,0%,156,"$116,922.00",155,"$116,172.50"
906740,Voidship: The Long Journey,2019,Roguelite,$10.99,0%,147,"$80,776.50",148,"$81,326.00"
1093320,Devil's Deck,2022,Roguelite,$14.99,0%,282,"$211,359.00",282,"$211,359.00"
3101770,Wander Hero,2024,Roguelite,$11.99,0%,110,"$65,945.00",115,"$68,942.50"
2858110,Meme Christmas,2024,Roguelite,$0.99,0%,20,$990.00,20,$990.00
2492410,Bootleg Steamer,2024,Roguelite,$14.99,0%,30,"$22,485.00",31,"$23,234.50"
1314170,dungeon & heros,2021,Roguelite,$5.99,0%,52,"$15,574.00",52,"$15,574.00"
1344210,Mysteries Of Darkness,2022,Roguelite,$4.99,0%,14,"$3,493.00",14,"$3,493.00"
