AppID,Name,ReleaseYear,Genre,Price,DiscountPercent,TotalReviews_SteamSpy,EstimatedRevenue_SteamSpy,TotalReviews_AllLanguages,EstimatedRevenue_AllLanguages
407560,Killing Room,2016,Indie,$14.99,0%,1423,"$1,066,538.50",1429,"$1,071,035.50"
1015790,Dark Hero Party,2020,Indie,$14.99,0%,344,"$257,828.00",349,"$261,575.50"
2631960,14 Minesweeper Variants 2,2024,Indie,$6.99,0%,303,"$105,898.50",325,"$113,587.50"
1204440,The God Unit,2021,Indie,$0.99,90%,85,"$4,207.50",87,"$4,306.50"
1070790,Freshly Frosted,2022,Indie,$9.99,0%,337,"$168,331.50",348,"$173,826.00"
3707120,Hidden Things Forest Elves,2025,Indie,$3.89,0%,0,$0.00,21,"$4,084.50"
2015950,Shapik: The Quest,2024,Indie,$4.78,40%,0,$0.00,96,"$22,944.00"
284870,9 Clues: The Secret of Serpent Creek,2014,Indie,$2.99,80%,1480,"$221,260.00",1482,"$221,559.00"
2892000,Witch's Doll,2024,Indie,$6.99,0%,230,"$80,385.00",238,"$83,181.00"
1138970,Dandy Dungeon - Legend of Brave Yamada -,2019,Indie,$18.99,0%,83,"$78,808.50",85,"$80,707.50"
1861880,Air Traffic: Greenlight,2022,Indie,$7.99,0%,156,"$62,322.00",157,"$62,721.50"
290510,GNOG,2018,Indie,$9.99,0%,1009,"$503,995.50",1016,"$507,492.00"
1161880,Vaporum: Lockdown,2020,Indie,$17.99,0%,282,"$253,659.00",291,"$261,754.50"
844930,Fox Hime Zero,2018,Indie,$1.99,0%,5682,"$565,359.00",5770,"$574,115.00"
785890,Hexologic,2018,Indie,$4.99,0%,1260,"$314,370.00",1288,"$321,356.00"
735290,Genesis Noir,2021,Indie,$14.99,0%,1988,"$1,490,006.00",2045,"$1,532,727.50"
252370,The Shivah,2013,Indie,$4.99,0%,831,"$207,334.50",841,"$209,829.50"
402880,Age of Barbarian Extended Cut,2016,Indie,$12.99,0%,834,"$541,683.00",850,"$552,075.00"
2343920,Trackline Express,2024,Indie,$14.99,0%,128,"$95,936.00",130,"$97,435.00"
1284820,Desktop Kanojo,2020,Indie,$2.99,0%,1635,"$244,432.50",1634,"$244,283.00"
588730,Majotori,2017,Indie,$5.99,0%,1909,"$571,745.50",1938,"$580,431.00"
771420,Primal Light,2020,Indie,$7.99,0%,394,"$157,403.00",405,"$161,797.50"
1215270,Down the Rabbit Hole,2020,Indie,$19.99,0%,442,"$441,779.00",445,"$444,777.50"
1965190,Dragon Spirits 2,2024,Indie,$13.99,0%,152,"$106,324.00",161,"$112,619.50"
674750,Yet Another Zombie Defense HD,2017,Indie,$3.99,0%,2984,"$595,308.00",2994,"$597,303.00"
1671280,Prognostic,2022,Indie,$6.99,0%,460,"$160,770.00",466,"$162,867.00"
283820,KAMUI,2014,Indie,$7.99,0%,201,"$80,299.50",204,"$81,498.00"
726980,Cyber Warrior,2025,Indie,$10.99,0%,16,"$8,792.00",24,"$13,188.00"
1019310,VirtuaVerse,2020,Indie,$14.99,0%,1064,"$797,468.00",1075,"$805,712.50"
1285080,Gordian Rooms 1: A curious heritage,2020,Indie,$5.99,0%,494,"$147,953.00",498,"$149,151.00"
826540,Audio Trip,2022,Indie,$19.99,0%,348,"$347,826.00",350,"$349,825.00"
1919550,Hidden Cats in Paris,2022,Indie,$1.99,0%,557,"$55,421.50",567,"$56,416.50"
248970,Vector,2013,Indie,$6.99,0%,1213,"$423,943.50",1245,"$435,127.50"
520010,Climbey,2022,Indie,$7.99,0%,1143,"$456,628.50",1137,"$454,231.50"
384700,Umihara Kawase Shun,2015,Indie,$2.39,80%,94,"$11,233.00",95,"$11,352.50"
65400,Archon Classic,2010,Indie,$9.99,0%,184,"$91,908.00",188,"$93,906.00"
803830,The Snowboard Game,2018,Indie,$14.99,0%,328,"$245,836.00",330,"$247,335.00"
489140,Mr. Shifty,2017,Indie,$14.99,0%,1685,"$1,262,907.50",1693,"$1,268,903.50"
750470,War Brokers,2018,Indie,$4.99,0%,477,"$119,011.50",488,"$121,756.00"
628800,Super Hydorah,2017,Indie,$19.99,0%,263,"$262,868.50",266,"$265,867.00"
3322980,Hotel 188,2025,Indie,$5.99,0%,25,"$7,487.50",42,"$12,579.00"
341550,Super Cyborg,2015,Indie,$4.99,0%,798,"$199,101.00",810,"$202,095.00"
2314850,The Legend of Skye,2024,Indie,$10.99,0%,103,"$56,598.50",110,"$60,445.00"
2210000,Unnatural: Benighted,2024,Indie,$4.99,0%,86,"$21,457.00",110,"$27,445.00"
3718870,NetDive,2025,Indie,$2.99,0%,0,$0.00,11,"$1,644.50"
346970,OBEY,2020,Indie,$7.99,0%,442,"$176,579.00",439,"$175,380.50"
2097030,Union of Gnomes,2025,Indie,$14.99,0%,301,"$225,599.50",326,"$244,337.00"
1701330,Sokobond Express,2024,Indie,$14.99,0%,74,"$55,463.00",76,"$56,962.00"
3730600,Aestheta,2025,Indie,$2.99,0%,0,$0.00,96,"$14,352.00"
587450,Saurian,2017,Indie,$19.99,0%,1753,"$1,752,123.50",1771,"$1,770,114.50"
488550,Dream Car Builder,2018,Indie,$9.99,0%,1057,"$527,971.50",1061,"$529,969.50"
2332930,Typing Tempo,2023,Indie,$4.99,0%,48,"$11,976.00",48,"$11,976.00"
588040,WILL: A Wonderful World / WILL：美好世界,2017,Indie,$14.99,0%,5385,"$4,036,057.50",5400,"$4,047,300.00"
1390010,pyramida,2020,Indie,$2.99,0%,705,"$105,397.50",713,"$106,593.50"
1232570,Paper Beast,2020,Indie,$19.99,0%,631,"$630,684.50",641,"$640,679.50"
663390,Rento Fortune: Online Dice Board Game (大富翁),2017,Indie,$4.99,0%,3386,"$844,807.00",3400,"$848,300.00"
512460,Nature And Life - Drunk On Nectar,2025,Indie,$14.99,0%,253,"$189,623.50",258,"$193,371.00"
2169120,Lords of Infinity,2023,Indie,$11.99,0%,192,"$115,104.00",198,"$118,701.00"
491010,IN-VERT: Definitive Edition,2018,Indie,$1.69,66%,101,"$8,534.50",104,"$8,788.00"
1550840,RATUZ,2022,Indie,$5.99,0%,292,"$87,454.00",324,"$97,038.00"
2142450,Z.O.N.A Project X VR,2023,Indie,$19.99,0%,265,"$264,867.50",273,"$272,863.50"
1514950,Neodash,2022,Indie,$15.99,0%,501,"$400,549.50",506,"$404,547.00"
252010,Oniken: Unstoppable Edition,2014,Indie,$4.99,0%,942,"$235,029.00",946,"$236,027.00"
1151740,Prison Princess,2020,Indie,$19.99,0%,335,"$334,832.50",339,"$338,830.50"
1005930,Timeflow – Life Sim,2019,Indie,$14.99,0%,1543,"$1,156,478.50",1551,"$1,162,474.50"
318530,Wings of Vi,2014,Indie,$14.99,0%,1248,"$935,376.00",1249,"$936,125.50"
464880,Stars in Shadow,2017,Indie,$24.99,0%,787,"$983,356.50",789,"$985,855.50"
1029570,Perfect Round Disc Golf,2024,Indie,$19.99,0%,89,"$88,955.50",90,"$89,955.00"
1086410,Golf Around!,2020,Indie,$9.99,0%,1054,"$526,473.00",1055,"$526,972.50"
3285300,Crowbar Climber,2024,Indie,$6.99,0%,0,$0.00,94,"$32,853.00"
1565670,Five Nations,2021,Indie,$19.99,0%,243,"$242,878.50",251,"$250,874.50"
3457390,Little Wings Deliveries,2025,Indie,$4.99,0%,61,"$15,219.50",68,"$16,966.00"
3471670,The Flayed Man,2025,Indie,$2.99,0%,227,"$33,936.50",286,"$42,757.00"
3197560,What's On The Menu?,2025,Indie,$7.99,0%,13,"$5,193.50",19,"$7,590.50"
2738110,Vengeance Hunters,2024,Indie,$19.99,0%,45,"$44,977.50",52,"$51,974.00"
420520,Lost Technology,2017,Indie,$4.99,0%,559,"$139,470.50",568,"$141,716.00"
2119650,Convenience Stories,2023,Indie,$8.99,0%,200,"$89,900.00",212,"$95,294.00"
1056690,Drink More Glurp,2020,Indie,$9.99,0%,239,"$119,380.50",253,"$126,373.50"
914170,Duck Life 7: Battle,2018,Indie,$4.99,0%,339,"$84,580.50",345,"$86,077.50"
3373960,holo8,2025,Indie,$3.99,0%,128,"$25,536.00",137,"$27,331.50"
658560,Zup! 7,2017,Indie,$1.99,0%,1946,"$193,627.00",2260,"$224,870.00"
2120250,War Tortoise,2024,Indie,$12.99,0%,123,"$79,888.50",128,"$83,136.00"
469790,Linelight,2017,Indie,$9.99,0%,1051,"$524,974.50",1064,"$531,468.00"
2738380,Internet Cafe & Supermarket Simulator 2024,2024,Indie,$14.99,0%,881,"$660,309.50",856,"$641,572.00"
313400,REVOLVER360 RE:ACTOR,2014,Indie,$9.99,0%,378,"$188,811.00",382,"$190,809.00"
414190,Junk Jack,2016,Indie,$14.99,0%,463,"$347,018.50",461,"$345,519.50"
3169060,Leftovers KO!,2025,Indie,$9.99,0%,49,"$24,475.50",74,"$36,963.00"
1462650,LAST EMBRYO -EITHER OF BRAVE TO STORY-,2020,Indie,$12.99,0%,580,"$376,710.00",586,"$380,607.00"
2587770,The Stalked,2024,Indie,$2.99,0%,299,"$44,700.50",319,"$47,690.50"
2360340,Whitewater VR: Extreme Kayaking Adventure,2024,Indie,$19.99,0%,72,"$71,964.00",77,"$76,961.50"
940310,Corpse Party 2: Dead Patient,2019,Indie,$9.99,0%,374,"$186,813.00",390,"$194,805.00"
1271690,Zombie Derby: Pixel Survival,2020,Indie,$2.49,50%,82,"$10,209.00",86,"$10,707.00"
26800,Braid,2009,Indie,$14.99,0%,9761,"$7,315,869.50",9794,"$7,340,603.00"
1593780,Organs Please,2023,Indie,$13.99,0%,307,"$214,746.50",310,"$216,845.00"
649600,Swords and Sandals 2 Redux,2017,Indie,$9.99,0%,546,"$272,727.00",553,"$276,223.50"
428860,Red Haze,2017,Indie,$2.19,45%,180,"$19,710.00",183,"$20,038.50"
1032590,Heaven Dust,2020,Indie,$7.99,0%,630,"$251,685.00",644,"$257,278.00"
1476340,The Adventure of NAYU,2021,Indie,$2.99,0%,1593,"$238,153.50",1630,"$243,685.00"
1126600,Before I Forget,2020,Indie,$7.99,0%,179,"$71,510.50",187,"$74,706.50"
373180,Kung Fury: Street Rage - Ultimate Edition,2015,Indie,$19.99,0%,2484,"$2,482,758.00",2482,"$2,480,759.00"
719750,PUSS!,2018,Indie,$9.99,0%,1489,"$743,755.50",1506,"$752,247.00"
252730,YOU DON'T KNOW JACK Vol. 1 XL,2013,Indie,$2.99,0%,220,"$32,890.00",222,"$33,189.00"
2666610,Wings of Endless,2025,Indie,$12.99,0%,30,"$19,485.00",40,"$25,980.00"
268870,Satellite Reign,2015,Indie,$29.99,0%,5229,"$7,840,885.50",5254,"$7,878,373.00"
618850,Pumpkin Days,2021,Indie,$15.99,0%,514,"$410,943.00",519,"$414,940.50"
258760,Scania Truck Driving Simulator,2014,Indie,$9.99,0%,1912,"$955,044.00",1930,"$964,035.00"
259780,Nimble Quest,2013,Indie,$4.99,0%,759,"$189,370.50",758,"$189,121.00"
429610,The Emerald Maiden: Symphony of Dreams,2016,Indie,$14.99,0%,495,"$371,002.50",497,"$372,501.50"
603750,- Arcane Raise -,2017,Indie,$0.99,0%,754,"$37,323.00",865,"$42,817.50"
1250440,Garlic,2021,Indie,$14.99,0%,362,"$271,319.00",372,"$278,814.00"
1774220,Jubilee,2021,Indie,$4.99,50%,87,"$21,706.50",91,"$22,704.50"
647570,Transference™,2018,Indie,$4.99,80%,480,"$119,760.00",487,"$121,506.50"
658690,Rage in Peace,2018,Indie,$12.99,0%,391,"$253,954.50",399,"$259,150.50"
794550,Grapple Force Rena,2018,Indie,$14.99,0%,137,"$102,681.50",138,"$103,431.00"
346560,Hero of the Kingdom II,2015,Indie,$8.99,0%,2452,"$1,102,174.00",2475,"$1,112,512.50"
776960,Mouse (Sneaking),2018,Indie,$0.99,0%,1145,"$56,677.50",1465,"$72,517.50"
375130,Tin Star,2015,Indie,$11.99,0%,297,"$178,051.50",300,"$179,850.00"
2216360,Disaster Band,2022,Indie,$6.99,0%,647,"$226,126.50",662,"$231,369.00"
1310510,Handy Harry's Haunted House Services,2020,Indie,$4.99,0%,739,"$184,380.50",736,"$183,632.00"
2146570,RKGK / Rakugaki,2024,Indie,$19.99,0%,209,"$208,895.50",224,"$223,888.00"
1024950,Starship Horizons: Bridge Simulator,2020,Indie,$59.99,0%,31,"$92,984.50",31,"$92,984.50"
369420,9 Clues 2: The Ward,2015,Indie,$4.49,70%,958,"$215,071.00",962,"$215,969.00"
3550060,Minesweeper Together,2025,Indie,$2.99,0%,23,"$3,438.50",35,"$5,232.50"
251210,Hive,2014,Indie,$9.99,0%,296,"$147,852.00",299,"$149,350.50"
1156360,Peaceful Days,2020,Indie,$9.99,0%,198,"$98,901.00",201,"$100,399.50"
339130,Morningstar: Descent to Deadrock,2015,Indie,$9.99,0%,557,"$278,221.50",566,"$282,717.00"
1003600,NashBored,2019,Indie,$1.99,0%,48,"$4,776.00",61,"$6,069.50"
646200,Dead Effect 2 VR,2017,Indie,$24.99,0%,1213,"$1,515,643.50",1214,"$1,516,893.00"
252030,Valdis Story: Abyssal City,2013,Indie,$14.99,0%,2688,"$2,014,656.00",2695,"$2,019,902.50"
269650,Dex,2015,Indie,$19.99,0%,3418,"$3,416,291.00",3435,"$3,433,282.50"
493720,Haven Moon,2016,Indie,$5.99,50%,646,"$193,477.00",650,"$194,675.00"
2248180,Just Xiangqi,2024,Indie,$9.99,0%,617,"$308,191.50",642,"$320,679.00"
347610,Hidden Object Bundle 4 in 1,2015,Indie,$7.99,0%,407,"$162,596.50",413,"$164,993.50"
1378890,Indoorlands,2022,Indie,$18.99,0%,252,"$239,274.00",262,"$248,769.00"
2787610,Skyward Extraction,2025,Indie,$9.99,0%,70,"$34,965.00",71,"$35,464.50"
2220870,Fantasy Survivors,2024,Indie,$6.99,0%,201,"$70,249.50",212,"$74,094.00"
1842730,Nightmare: The Lunatic,2024,Indie,$16.99,0%,243,"$206,428.50",249,"$211,525.50"
390720,Anarcute,2016,Indie,$14.99,0%,721,"$540,389.50",733,"$549,383.50"
942050,2048,2018,Indie,$7.99,0%,172,"$68,714.00",178,"$71,111.00"
1455910,Territory: Farming and Warfare,2023,Indie,$14.99,0%,415,"$311,042.50",465,"$348,517.50"
269030,The Yawhg,2014,Indie,$9.99,0%,1427,"$712,786.50",1432,"$715,284.00"
1061270,Blacklist Brigade,2025,Indie,$9.99,0%,45,"$22,477.50",46,"$22,977.00"
487430,KARAKARA,2016,Indie,$9.99,0%,1830,"$914,085.00",1831,"$914,584.50"
656900,RHEM I SE: The Mysterious Land,2017,Indie,$8.99,0%,58,"$26,071.00",59,"$26,520.50"
1037130,Dandy Ace,2021,Indie,$19.99,0%,1222,"$1,221,389.00",1244,"$1,243,378.00"
673000,High Hell,2017,Indie,$9.99,0%,1476,"$737,262.00",1492,"$745,254.00"
2644230,Critter Crossfire,2025,Indie,$14.99,0%,0,$0.00,28,"$20,986.00"
1262040,Super Mombo Quest,2021,Indie,$19.99,0%,726,"$725,637.00",735,"$734,632.50"
1252830,A Juggler's Tale,2021,Indie,$17.99,0%,1814,"$1,631,693.00",1878,"$1,689,261.00"
567080,Wizards and Warlords,2020,Indie,$9.99,0%,251,"$125,374.50",252,"$125,874.00"
400170,The Incredible Adventures of Van Helsing: Final Cut,2015,Indie,$44.99,0%,3705,"$8,334,397.50",3744,"$8,422,128.00"
540840,Lara Croft GO,2016,Indie,$9.99,0%,3755,"$1,875,622.50",3808,"$1,902,096.00"
3449880,Countryside Life,2025,Indie,$8.99,0%,19,"$8,540.50",23,"$10,338.50"
747690,Sinister Halloween,2019,Indie,$7.99,0%,137,"$54,731.50",140,"$55,930.00"
1273100,Builders of Greece,2025,Indie,$19.99,0%,462,"$461,769.00",505,"$504,747.50"
1511880,Slime Heroes,2025,Indie,$29.99,0%,39,"$58,480.50",42,"$62,979.00"
1072550,Brassheart,2025,Indie,$15.99,0%,32,"$25,584.00",46,"$36,777.00"
1077290,SuperSmash: Physics Battle,2019,Indie,$4.99,0%,930,"$232,035.00",935,"$233,282.50"
2682120,Movie Cinema Simulator,2024,Indie,$4.99,0%,165,"$41,167.50",167,"$41,666.50"
1107300,Down in Bermuda,2021,Indie,$19.99,0%,1383,"$1,382,308.50",1428,"$1,427,286.00"
688740,Fractured Minds,2019,Indie,$1.99,0%,397,"$39,501.50",410,"$40,795.00"
1906230,Thunder Helix,2024,Indie,$19.99,0%,120,"$119,940.00",120,"$119,940.00"
2009860,Tower Escape,2023,Indie,$7.98,0%,390,"$155,610.00",378,"$150,822.00"
1603410,Lost Nova,2022,Indie,$14.99,0%,361,"$270,569.50",373,"$279,563.50"
1578990,Midnight Girl,2023,Indie,$14.99,0%,131,"$98,184.50",133,"$99,683.50"
1120400,Terra Randoma,2024,Indie,$14.99,0%,152,"$113,924.00",155,"$116,172.50"
2235150,Brain Show: Party Game,2023,Indie,$14.38,0%,194,"$139,486.00",200,"$143,800.00"
1178210,Stirring Abyss,2020,Indie,$24.99,0%,413,"$516,043.50",416,"$519,792.00"
970300,Re.poly,2019,Indie,$14.99,0%,126,"$94,437.00",127,"$95,186.50"
613190,Unworthy,2018,Indie,$14.99,0%,804,"$602,598.00",817,"$612,341.50"
415920,Voidspire Tactics,2015,Indie,$14.99,0%,268,"$200,866.00",270,"$202,365.00"
1049100,泡沫冬景,2020,Indie,$14.99,0%,4390,"$3,290,305.00",4412,"$3,306,794.00"
358750,Sunrider: Liberation Day - Captain's Edition,2016,Indie,$24.99,0%,813,"$1,015,843.50",815,"$1,018,342.50"
378030,Cardinal Quest 2,2015,Indie,$4.99,0%,120,"$29,940.00",124,"$30,938.00"
1843110,Makis Adventure,2023,Indie,$9.99,0%,122,"$60,939.00",122,"$60,939.00"
318230,Convoy,2015,Indie,$14.99,0%,1438,"$1,077,781.00",1445,"$1,083,027.50"
776490,永远消失的幻想乡 ～ The Disappearing of Gensokyo,2018,Indie,$10.99,0%,3527,"$1,938,086.50",3538,"$1,944,131.00"
2836340,Breakthru,2024,Indie,$8.99,40%,61,"$27,419.50",62,"$27,869.00"
1770400,Re:BF,2022,Indie,$19.99,0%,268,"$267,866.00",275,"$274,862.50"
2754340,Lagoon Lounge 2 : The Secret Roommate,2024,Indie,$13.99,0%,125,"$87,437.50",132,"$92,334.00"
618740,Beat Hazard 2,2019,Indie,$18.99,0%,2231,"$2,118,334.50",2237,"$2,124,031.50"
80310,Gemini Rue,2011,Indie,$9.99,0%,1829,"$913,585.50",1843,"$920,578.50"
230820,The Night of the Rabbit,2013,Indie,$19.99,0%,3176,"$3,174,412.00",3202,"$3,200,399.00"
3675290,Crystal Gaiden Origins,2025,Indie,$7.79,35%,0,$0.00,17,"$6,621.50"
564050,Bud Spencer & Terence Hill - Slaps And Beans,2018,Indie,$14.99,0%,1909,"$1,430,795.50",1928,"$1,445,036.00"
2085040,ToriDori,2023,Indie,$4.99,0%,186,"$46,407.00",193,"$48,153.50"
97000,Solar 2,2011,Indie,$9.99,0%,2138,"$1,067,931.00",2149,"$1,073,425.50"
2106610,The Smile Alchemist,2023,Indie,$9.99,50%,20,"$9,990.00",22,"$10,989.00"
1024160,Lord Winklebottom Investigates,2022,Indie,$18.99,0%,191,"$181,354.50",197,"$187,051.50"
1438480,Saviorless,2024,Indie,$12.99,0%,262,"$170,169.00",284,"$184,458.00"
1664240,Venaitura,2021,Indie,$3.84,45%,37,"$7,104.00",38,"$7,296.00"
490930,Need to Know,2018,Indie,$14.99,0%,286,"$214,357.00",288,"$215,856.00"
2581050,KAMITSUBAKI CITY ENSEMBLE,2024,Indie,$3.99,0%,1153,"$230,023.50",1235,"$246,382.50"
2517770,SWORDCAR,2023,Indie,$4.99,0%,92,"$22,954.00",94,"$23,453.00"
269050,Year Walk,2014,Indie,$5.99,0%,1996,"$597,802.00",1996,"$597,802.00"
266130,Breach & Clear,2014,Indie,$9.99,0%,2413,"$1,205,293.50",2414,"$1,205,793.00"
111600,Serious Sam Double D XXL,2011,Indie,$9.99,0%,846,"$422,577.00",851,"$425,074.50"
851640,Marble Race,2018,Indie,$4.99,0%,114,"$28,443.00",117,"$29,191.50"
1215280,Mask of Mists,2020,Indie,$14.99,0%,182,"$136,409.00",198,"$148,401.00"
3104030,oath,2024,Indie,$2.99,0%,53,"$7,923.50",61,"$9,119.50"
1153430,Love wish,2020,Indie,$0.52,47%,0,$0.00,1822,"$47,372.00"
1119840,Sands of Aura,2023,Indie,$24.99,0%,755,"$943,372.50",773,"$965,863.50"
1110030,Heroes of Myth,2019,Indie,$7.99,0%,65,"$25,967.50",66,"$26,367.00"
593960,Lorelai,2019,Indie,$8.99,0%,1459,"$655,820.50",1500,"$674,250.00"
605450,In Death,2018,Indie,$29.99,0%,979,"$1,468,010.50",980,"$1,469,510.00"
227580,"10,000,000",2013,Indie,$4.99,0%,2303,"$574,598.50",2323,"$579,588.50"
1822230,Kokoro Clover Season1,2022,Indie,$18.99,0%,40,"$37,980.00",45,"$42,727.50"
573130,Aporia: Beyond The Valley,2017,Indie,$16.99,0%,729,"$619,285.50",733,"$622,683.50"
3640750,This is Interesting,2025,Indie,$6.99,0%,61,"$21,319.50",70,"$24,465.00"
960040,Clash of Chefs VR,2021,Indie,$19.99,0%,149,"$148,925.50",153,"$152,923.50"
418950,DreadOut: Keepers of The Dark,2016,Indie,$6.99,0%,1112,"$388,644.00",1127,"$393,886.50"
585180,Open Sorcery,2017,Indie,$3.99,0%,349,"$69,625.50",352,"$70,224.00"
458580,Windlands 2,2018,Indie,$29.99,0%,414,"$620,793.00",416,"$623,792.00"
1714250,Pets Hotel,2023,Indie,$17.53,30%,364,"$319,046.00",379,"$332,193.50"
1518810,Koi Farm,2021,Indie,$2.99,0%,930,"$139,035.00",947,"$141,576.50"
551770,ECHO,2017,Indie,$24.99,0%,1712,"$2,139,144.00",1738,"$2,171,631.00"
255320,Edna & Harvey: The Breakout,2013,Indie,$14.99,0%,1625,"$1,217,937.50",1672,"$1,253,164.00"
453340,Hustle Cat,2016,Indie,$19.99,0%,1289,"$1,288,355.50",1297,"$1,296,351.50"
2125420,Zorbus,2022,Indie,$4.99,0%,313,"$78,093.50",331,"$82,584.50"
2866430,Scarlet Defiance: The Wall Between Us,2024,Indie,$11.24,25%,47,"$26,414.00",49,"$27,538.00"
1183700,Biolum,2021,Indie,$7.99,0%,108,"$43,146.00",113,"$45,143.50"
240970,Half Minute Hero: The Second Coming,2014,Indie,$9.99,0%,549,"$274,225.50",552,"$275,724.00"
1335230,Sumire,2021,Indie,$5.99,0%,848,"$253,976.00",875,"$262,062.50"
620210,Fatal Twelve,2018,Indie,$19.99,0%,954,"$953,523.00",969,"$968,515.50"
1319790,Yogurt Commercial 3,2021,Indie,$9.99,0%,62,"$30,969.00",63,"$31,468.50"
319250,Magicmaker,2014,Indie,$9.99,0%,599,"$299,200.50",599,"$299,200.50"
494700,Eliosi's Hunt,2017,Indie,$2.49,75%,81,"$10,084.50",81,"$10,084.50"
1116880,The Heroic Legend of Eagarlnia,2022,Indie,$12.99,0%,1598,"$1,037,901.00",1607,"$1,043,746.50"
206060,Avernum 6,2012,Indie,$4.99,0%,74,"$18,463.00",76,"$18,962.00"
393190,TSIOQUE,2018,Indie,$13.99,0%,1810,"$1,266,095.00",1823,"$1,275,188.50"
1929870,Nomad Survival,2022,Indie,$4.99,0%,2059,"$513,720.50",2103,"$524,698.50"
787070,Super Ledgehop: Double Laser,2018,Indie,$0.99,0%,757,"$37,471.50",770,"$38,115.00"
1176020,Rampage Miami,2019,Indie,$1.99,0%,210,"$20,895.00",213,"$21,193.50"
808080,Ultimate Racing 2D,2018,Indie,$1.99,0%,525,"$52,237.50",538,"$53,531.00"
1229890,Koumajou Remilia Ⅱ: Stranger's Requiem,2023,Indie,$29.99,0%,63,"$94,468.50",66,"$98,967.00"
1608450,Hellslave,2022,Indie,$19.99,0%,961,"$960,519.50",2513,"$2,511,743.50"
3618700,Cats Visiting Historical Times,2025,Indie,$2.99,0%,0,$0.00,17,"$2,541.50"
361930,Farm Frenzy: Hurricane Season,2015,Indie,$1.74,75%,122,"$10,614.00",122,"$10,614.00"
1211110,Petal Crash,2020,Indie,$9.99,0%,275,"$137,362.50",277,"$138,361.50"
3140130,KUUKIYOMI 4: Consider It,2024,Indie,$7.99,0%,44,"$17,578.00",47,"$18,776.50"
1665280,Skábma™ - Snowfall,2022,Indie,$19.99,0%,184,"$183,908.00",190,"$189,905.00"
1805570,DEMONS,2025,Indie,$4.99,0%,29,"$7,235.50",36,"$8,982.00"
2158740,Within the Backrooms,2023,Indie,$7.99,0%,158,"$63,121.00",169,"$67,515.50"
1695620,CHR$(143),2021,Indie,$3.19,60%,75,"$11,962.50",77,"$12,281.50"
1895970,Robotherapy,2023,Indie,$4.99,0%,105,"$26,197.50",114,"$28,443.00"
1705930,Born Into Fear,2022,Indie,$5.99,0%,268,"$80,266.00",269,"$80,565.50"
805590,ARMORED HEAD,2020,Indie,$4.99,0%,1227,"$306,136.50",1227,"$306,136.50"
822040,Super Volley Blast,2018,Indie,$9.99,0%,116,"$57,942.00",117,"$58,441.50"
673850,Neofeud,2017,Indie,$14.99,0%,255,"$191,122.50",267,"$200,116.50"
559330,A Fisherman's Tale,2019,Indie,$14.99,0%,1465,"$1,098,017.50",1479,"$1,108,510.50"
2373800,Conclave Virtual Tabletop,2023,Indie,$11.99,40%,31,"$18,584.50",31,"$18,584.50"
264160,WazHack,2014,Indie,$9.99,0%,706,"$352,647.00",712,"$355,644.00"
584640,SUPER CHICKEN JUMPER,2021,Indie,$2.99,0%,4982,"$744,809.00",5070,"$757,965.00"
386880,Rake,2015,Indie,$4.99,0%,4364,"$1,088,818.00",4372,"$1,090,814.00"
774541,"Species: Artificial Life, Real Evolution",2018,Indie,$19.99,0%,958,"$957,521.00",963,"$962,518.50"
1643180,Artist Life Simulator,2022,Indie,$19.99,0%,176,"$175,912.00",178,"$177,911.00"
1585700,Trap Genesis,2021,Indie,$9.99,0%,328,"$163,836.00",334,"$166,833.00"
274350,Dropsy,2015,Indie,$9.99,0%,2033,"$1,015,483.50",2061,"$1,029,469.50"
1588760,Switchball HD,2021,Indie,$12.99,0%,167,"$108,466.50",170,"$110,415.00"
874440,Border Bots VR,2024,Indie,$19.99,0%,58,"$57,971.00",65,"$64,967.50"
303430,Roundabout,2014,Indie,$9.99,0%,594,"$296,703.00",601,"$300,199.50"
302080,Bus Driver,2014,Indie,$4.99,0%,2240,"$558,880.00",2271,"$566,614.50"
2806230,Gaming Cafe Life,2024,Indie,$5.99,0%,141,"$42,229.50",146,"$43,727.00"
384630,Aviary Attorney,2015,Indie,$14.99,0%,2168,"$1,624,916.00",2178,"$1,632,411.00"
1203930,The Last Haven,2023,Indie,$19.99,0%,1493,"$1,492,253.50",1505,"$1,504,247.50"
3895180,Azaran: The Demon Bottle,2025,Indie,$1.99,0%,0,$0.00,33,"$3,283.50"
3201240,Dig Night,2024,Indie,$3.99,0%,38,"$7,581.00",53,"$10,573.50"
1578860,Billionaire Lovers,2021,Indie,$2.99,0%,3605,"$538,947.50",3656,"$546,572.00"
676820,Subsurface Circular,2017,Indie,$5.99,0%,1889,"$565,755.50",1902,"$569,649.00"
201420,Toki Tori 2+,2013,Indie,$14.99,0%,1046,"$783,977.00",1056,"$791,472.00"
2299930,Fiz and the Rainbow Planet,2024,Indie,$9.99,0%,36,"$17,982.00",42,"$20,979.00"
430960,Lucy -The Eternity She Wished For-,2016,Indie,$9.99,0%,8061,"$4,026,469.50",8088,"$4,039,956.00"
1334840,GOHOME,2020,Indie,$14.99,0%,319,"$239,090.50",331,"$248,084.50"
2175250,Volley Court,2022,Indie,$5.99,0%,200,"$59,900.00",217,"$64,991.50"
3048930,Duriano,2025,Indie,$6.99,0%,113,"$39,493.50",112,"$39,144.00"
